0.0,-2.1310294907253597
3.1578947368421053,8.55060439886946
6.315789473684211,9.7714612530439
9.473684210526315,23.786653530753718
12.631578947368421,22.73685349475642
15.789473684210527,37.27631607688241
18.94736842105263,41.381845945872136
22.105263157894736,49.21682244954925
25.263157894736842,48.35437189282815
28.42105263157895,54.30740941709086
31.578947368421055,64.68911634328835
34.73684210526316,70.32410576866135
37.89473684210526,73.42324277568929
41.05263157894737,86.5506737504477
44.21052631578947,91.04909480295245
47.36842105263158,97.89162780727024
50.526315789473685,98.62341229948
53.68421052631579,111.14937654629492
56.8421052631579,114.96507352996638
60.0,117.32952066390683
