0.0,3.4028193941966416
3.1578947368421053,7.833342018380141
6.315789473684211,15.88566136534978
9.473684210526315,17.592041978324104
12.631578947368421,27.228879923750874
15.789473684210527,27.76873773962388
18.94736842105263,38.571349145112215
22.105263157894736,43.85695477311111
25.263157894736842,48.074833260424754
28.42105263157895,56.66281619074754
31.578947368421055,64.305994572467
34.73684210526316,72.81207548308913
37.89473684210526,73.05331210032449
41.05263157894737,87.11046374190016
44.21052631578947,86.99784209775152
47.36842105263158,100.07435609682744
50.526315789473685,105.53399463029942
53.68421052631579,110.31263140848894
56.8421052631579,116.71067277368573
60.0,116.65269214647236
